2024-10-09 09:27:03 [http-nio-8080-exec-1] INFO  MainController:66 - Get-Product Query executed in 0ms
2024-10-09 09:30:29 [http-nio-8080-exec-1] INFO  MainController:66 - Get-Product Query executed in 166ms
2024-10-09 09:30:50 [http-nio-8080-exec-4] INFO  MainController:66 - Get-Product Query executed in 0ms
2024-10-09 09:33:38 [http-nio-8080-exec-10] INFO  MainController:97 - Update-Product Query executed in 83ms
2024-10-09 09:34:35 [http-nio-8080-exec-2] INFO  MainController:122 - Get-Category Query executed in 13ms
2024-10-09 09:34:44 [http-nio-8080-exec-1] INFO  MainController:122 - Get-Category Query executed in 4ms
2024-10-09 09:34:57 [http-nio-8080-exec-3] INFO  MainController:161 - Sell-Product Query executed in 13ms
2024-10-09 09:35:01 [http-nio-8080-exec-4] INFO  MainController:174 - Restock-Product Query executed in 11ms
2024-10-09 09:35:13 [http-nio-8080-exec-6] INFO  MainController:82 - Delete-Product Query executed in 26ms
2024-10-09 09:36:03 [http-nio-8080-exec-1] INFO  MainController:148 - Delete-Category Query executed in 18ms
